created_at,2019-05-08,2018-08-11,2020-02-02,2019-08-06,2019-11-04,2020-05-02,2020-07-31,2019-02-07,2018-11-09
2010-12-26 00:00:00+00:00,0.4,0.6,-0.4,0.4,0.0,0.0,-0.2,0.4,0.6
2011-01-09 00:00:00+00:00,0.4666666666666667,0.5333333333333333,-0.06666666666666667,0.2,0.2,-0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667
2011-01-23 00:00:00+00:00,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222
2011-02-06 00:00:00+00:00,0.38461538461538464,0.8461538461538461,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.23076923076923078
2011-02-20 00:00:00+00:00,,,,,,,,,
2011-03-06 00:00:00+00:00,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.9090909090909091,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.18181818181818182
2011-03-20 00:00:00+00:00,0.7619047619047619,0.19047619047619047,-0.023809523809523808,0.5714285714285714,-0.023809523809523808,0.6428571428571429,0.7142857142857143,0.6904761904761905,0.8095238095238095
2011-04-03 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2011-04-17 00:00:00+00:00,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
2011-05-01 00:00:00+00:00,0.5,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.5
2011-05-15 00:00:00+00:00,-0.5555555555555556,0.5555555555555556,0.3333333333333333,-0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2011-05-29 00:00:00+00:00,-0.5555555555555556,0.7777777777777778,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
2011-06-12 00:00:00+00:00,,,,,,,,,
2011-06-26 00:00:00+00:00,0.9904306220095693,0.9904306220095693,0.9904306220095693,0.9904306220095693,0.9904306220095693,0.9904306220095693,0.9904306220095693,0.9904306220095693,0.9904306220095693
2011-07-10 00:00:00+00:00,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0
2011-07-24 00:00:00+00:00,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
2011-08-07 00:00:00+00:00,0.1,0.5,0.5,0.1,0.5,0.2,0.2,0.1,0.1
2011-08-21 00:00:00+00:00,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.5714285714285714,0.2857142857142857
2011-09-04 00:00:00+00:00,-0.07692307692307693,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.5384615384615384
2011-09-18 00:00:00+00:00,0.5869565217391305,0.782608695652174,0.34782608695652173,0.7608695652173914,0.5,0.391304347826087,0.45652173913043476,0.13043478260869565,0.2608695652173913
2011-10-02 00:00:00+00:00,0.08333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333
2011-10-16 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
2011-10-30 00:00:00+00:00,0.8,1.0,0.8,0.8,0.8,1.0,1.0,0.8,1.0
2011-11-13 00:00:00+00:00,0.26666666666666666,0.3333333333333333,0.2,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.26666666666666666,0.2
2011-11-27 00:00:00+00:00,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.4444444444444444
2011-12-11 00:00:00+00:00,0.38095238095238093,-0.09523809523809523,0.23809523809523808,0.6190476190476191,0.42857142857142855,0.09523809523809523,0.19047619047619047,-0.19047619047619047,-0.19047619047619047
