created_at,2019-08-06,2019-02-07,2018-11-09,2019-05-08,2018-08-11,2019-11-04,2020-05-02,2020-07-31,2020-02-02
2014-07-20 00:00:00+00:00,0.3023255813953488,0.3023255813953488,-0.32558139534883723,-0.16279069767441862,0.32558139534883723,-0.06976744186046512,-0.4883720930232558,-0.32558139534883723,0.023255813953488372
2014-08-03 00:00:00+00:00,0.5333333333333333,0.4222222222222222,0.2,0.4222222222222222,0.6666666666666666,0.35555555555555557,0.5111111111111111,0.26666666666666666,0.2222222222222222
2014-08-17 00:00:00+00:00,0.14814814814814814,0.4074074074074074,0.18518518518518517,0.0,0.3333333333333333,0.25925925925925924,-0.2222222222222222,-0.07407407407407407,-0.037037037037037035
2014-08-31 00:00:00+00:00,-0.24242424242424243,-0.3181818181818182,-0.36363636363636365,-0.36363636363636365,-0.13636363636363635,-0.15151515151515152,-0.24242424242424243,-0.24242424242424243,-0.4090909090909091
2014-09-14 00:00:00+00:00,-0.859375,-0.5529513888888888,0.1076388888888889,-0.5425347222222222,0.12239583333333333,-0.4322916666666667,-0.4548611111111111,-0.21875,-0.8923611111111112
2014-09-28 00:00:00+00:00,0.022222222222222223,-0.07777777777777778,-0.13333333333333333,-0.18888888888888888,0.13333333333333333,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111
2014-10-12 00:00:00+00:00,-0.32286995515695066,-0.336322869955157,-0.40358744394618834,-0.42152466367713004,-0.3094170403587444,-0.4304932735426009,-0.4170403587443946,-0.4349775784753363,-0.4439461883408072
2014-10-26 00:00:00+00:00,0.4782608695652174,-0.3188405797101449,0.391304347826087,-0.4251207729468599,0.5603864734299517,-0.3961352657004831,-0.4396135265700483,-0.391304347826087,-0.47342995169082125
2014-11-09 00:00:00+00:00,0.29577464788732394,0.3380281690140845,0.11267605633802817,0.2676056338028169,0.352112676056338,0.19718309859154928,0.08450704225352113,0.14084507042253522,0.15492957746478872
2014-11-23 00:00:00+00:00,-0.46226415094339623,0.10377358490566038,-0.46226415094339623,-0.29245283018867924,0.04716981132075472,-0.4056603773584906,-0.5754716981132075,-0.5094339622641509,-0.5094339622641509
2014-12-07 00:00:00+00:00,0.2,0.425,0.275,0.2,0.325,0.125,0.075,-0.1,0.15
2014-12-21 00:00:00+00:00,0.5128205128205128,0.1794871794871795,0.3076923076923077,0.15384615384615385,0.48717948717948717,0.10256410256410256,0.38461538461538464,0.1794871794871795,0.1282051282051282
2015-01-04 00:00:00+00:00,-0.22448979591836735,0.1836734693877551,0.3469387755102041,0.10204081632653061,0.3469387755102041,0.3469387755102041,0.30612244897959184,-0.14285714285714285,0.12244897959183673
2015-01-18 00:00:00+00:00,-0.08823529411764706,0.13725490196078433,-0.09803921568627451,-0.058823529411764705,-0.00980392156862745,-0.08823529411764706,-0.30392156862745096,-0.23529411764705882,-0.23529411764705882
2015-02-01 00:00:00+00:00,-0.1,0.20714285714285716,0.0,0.10714285714285714,0.21428571428571427,0.08571428571428572,0.07142857142857142,-0.12857142857142856,0.02142857142857143
2015-02-15 00:00:00+00:00,0.010291595197255575,0.19210977701543738,0.30874785591766724,0.1269296740994854,0.137221269296741,0.1509433962264151,0.18181818181818182,-0.1783876500857633,0.044596912521440824
2015-03-01 00:00:00+00:00,-0.13725490196078433,-0.1111111111111111,-0.013071895424836602,-0.1503267973856209,0.0718954248366013,-0.0784313725490196,-0.21568627450980393,-0.35947712418300654,-0.16993464052287582
2015-03-15 00:00:00+00:00,0.5050167224080268,0.6806020066889632,0.5418060200668896,0.49331103678929766,0.8277591973244147,0.46153846153846156,0.36454849498327757,-0.03678929765886288,0.32441471571906355
2015-03-29 00:00:00+00:00,-0.2023121387283237,0.12138728323699421,0.04046242774566474,-0.09248554913294797,0.20809248554913296,-0.14450867052023122,-0.1676300578034682,-0.10982658959537572,-0.2254335260115607
2015-04-12 00:00:00+00:00,-0.3333333333333333,0.1568627450980392,-0.32679738562091504,-0.38562091503267976,-0.13071895424836602,0.05228758169934641,-0.2549019607843137,0.0915032679738562,-0.3333333333333333
2015-04-26 00:00:00+00:00,-0.3426294820717131,-0.3147410358565737,-0.3705179282868526,-0.46215139442231074,0.6533864541832669,0.2589641434262948,-0.3944223107569721,0.3745019920318725,-0.16733067729083664
2015-05-10 00:00:00+00:00,0.19101123595505617,0.3258426966292135,0.12359550561797752,0.1797752808988764,0.23595505617977527,0.1797752808988764,-0.11235955056179775,-0.056179775280898875,0.1797752808988764
2015-05-24 00:00:00+00:00,-0.38095238095238093,0.6428571428571429,0.14285714285714285,-0.48412698412698413,0.753968253968254,0.6031746031746031,0.6349206349206349,0.5634920634920635,-0.4126984126984127
2015-06-07 00:00:00+00:00,-0.19327731092436976,-0.01680672268907563,0.19327731092436976,-0.08403361344537816,0.2773109243697479,-0.008403361344537815,-0.14285714285714285,-0.09243697478991597,-0.06722689075630252
2015-06-21 00:00:00+00:00,0.11504424778761062,0.04424778761061947,0.23008849557522124,-0.05309734513274336,0.035398230088495575,-0.1415929203539823,0.11504424778761062,-0.09734513274336283,0.0
2015-07-05 00:00:00+00:00,0.5061728395061729,0.5135802469135803,0.1037037037037037,0.23209876543209876,0.19012345679012346,0.14320987654320988,0.1728395061728395,0.17777777777777778,0.3111111111111111
2015-07-19 00:00:00+00:00,0.1583011583011583,0.13127413127413126,0.0,-0.03474903474903475,0.12355212355212356,-0.003861003861003861,-0.03861003861003861,0.42084942084942084,-0.08108108108108109
2015-08-02 00:00:00+00:00,0.20588235294117646,0.08823529411764706,0.22058823529411764,0.18382352941176472,0.29411764705882354,0.0661764705882353,0.11764705882352941,0.4264705882352941,0.16911764705882354
2015-08-16 00:00:00+00:00,-0.2962962962962963,-0.2740740740740741,0.18518518518518517,-0.4222222222222222,-0.28888888888888886,-0.23703703703703705,-0.4888888888888889,-0.4962962962962963,-0.4444444444444444
2015-08-30 00:00:00+00:00,-0.8117647058823529,0.8352941176470589,0.7623529411764706,-0.7788235294117647,0.8541176470588235,0.8070588235294117,-0.7929411764705883,-0.03294117647058824,-0.06588235294117648
2015-09-13 00:00:00+00:00,0.3399014778325123,0.4433497536945813,0.45320197044334976,0.2315270935960591,0.39901477832512317,0.20689655172413793,0.1921182266009852,0.2955665024630542,0.3251231527093596
2015-09-27 00:00:00+00:00,0.1342281879194631,0.3087248322147651,-0.08053691275167785,0.20134228187919462,0.33557046979865773,0.12751677852348994,0.10067114093959731,-0.21476510067114093,-0.22818791946308725
2015-10-11 00:00:00+00:00,0.16901408450704225,0.20422535211267606,0.1056338028169014,0.13380281690140844,0.4295774647887324,0.19718309859154928,0.014084507042253521,-0.035211267605633804,0.0
2015-10-25 00:00:00+00:00,-0.1357142857142857,-0.05714285714285714,-0.18571428571428572,-0.08571428571428572,0.19285714285714287,-0.2714285714285714,-0.17857142857142858,-0.15,0.07857142857142857
2015-11-08 00:00:00+00:00,-0.096,0.2,0.104,-0.072,0.304,-0.008,-0.192,0.168,0.248
2015-11-22 00:00:00+00:00,0.015625,0.09375,0.1875,0.046875,0.4375,0.125,0.265625,0.28125,0.15625
2015-12-06 00:00:00+00:00,-0.40588235294117647,0.4764705882352941,0.3,0.3176470588235294,0.4,0.35294117647058826,0.2647058823529412,0.35294117647058826,0.3058823529411765
2015-12-20 00:00:00+00:00,0.03529411764705882,0.27058823529411763,0.17647058823529413,0.35294117647058826,0.38823529411764707,0.0,-0.058823529411764705,0.011764705882352941,-0.12941176470588237
2016-01-03 00:00:00+00:00,0.3181818181818182,0.2878787878787879,0.12121212121212122,0.2878787878787879,0.15151515151515152,0.09090909090909091,0.13636363636363635,-0.10606060606060606,0.045454545454545456
2016-01-17 00:00:00+00:00,-0.11864406779661017,-0.025423728813559324,-0.2542372881355932,0.4576271186440678,-0.00847457627118644,-0.11016949152542373,-0.1016949152542373,-0.1016949152542373,-0.1864406779661017
2016-01-31 00:00:00+00:00,0.3023255813953488,0.1744186046511628,0.19767441860465115,0.08139534883720931,0.4418604651162791,0.18604651162790697,0.023255813953488372,0.10465116279069768,0.06976744186046512
2016-02-14 00:00:00+00:00,0.18902439024390244,0.27439024390243905,0.21951219512195122,0.06707317073170732,0.49390243902439024,0.3475609756097561,0.1524390243902439,-0.07317073170731707,0.09146341463414634
2016-02-28 00:00:00+00:00,-0.2283464566929134,0.4015748031496063,0.3543307086614173,0.3464566929133858,0.44881889763779526,0.41732283464566927,0.3543307086614173,0.3779527559055118,0.31496062992125984
2016-03-13 00:00:00+00:00,0.19696969696969696,0.10606060606060606,0.07575757575757576,-0.07575757575757576,0.4696969696969697,0.045454545454545456,0.19696969696969696,0.13636363636363635,-0.030303030303030304
2016-03-27 00:00:00+00:00,0.04424778761061947,0.11504424778761062,0.08849557522123894,-0.05309734513274336,0.30973451327433627,0.08849557522123894,0.1415929203539823,0.11504424778761062,0.10619469026548672
2016-04-10 00:00:00+00:00,0.08196721311475409,0.23770491803278687,0.045081967213114756,0.07377049180327869,0.22131147540983606,-0.028688524590163935,0.02459016393442623,0.040983606557377046,-0.15163934426229508
2016-04-24 00:00:00+00:00,0.02888086642599278,-0.05776173285198556,-0.09025270758122744,-0.05776173285198556,0.12274368231046931,-0.10108303249097472,-0.1588447653429603,-0.11913357400722022,-0.2743682310469314
2016-05-08 00:00:00+00:00,-0.027439024390243903,0.24390243902439024,-0.057926829268292686,0.2926829268292683,0.10060975609756098,0.06402439024390244,-0.3780487804878049,-0.20426829268292682,-0.15853658536585366
2016-05-22 00:00:00+00:00,-0.01892744479495268,0.05993690851735016,0.015772870662460567,-0.006309148264984227,0.1640378548895899,-0.15141955835962145,-0.08201892744479496,-0.05362776025236593,-0.22397476340694006
2016-06-05 00:00:00+00:00,-0.1761904761904762,-0.2857142857142857,-0.22380952380952382,-0.08095238095238096,-0.08095238095238096,-0.18571428571428572,-0.18571428571428572,-0.2857142857142857,-0.29523809523809524
2016-06-19 00:00:00+00:00,0.014705882352941176,0.04411764705882353,0.051470588235294115,-0.08088235294117647,0.22058823529411764,-0.03676470588235294,-0.16911764705882354,-0.19117647058823528,-0.051470588235294115
2016-07-03 00:00:00+00:00,0.16129032258064516,0.23870967741935484,0.2,0.07096774193548387,0.4258064516129032,0.18064516129032257,0.01935483870967742,0.05806451612903226,0.04516129032258064
2016-07-17 00:00:00+00:00,0.017241379310344827,-0.05747126436781609,-0.13793103448275862,-0.12643678160919541,0.1724137931034483,-0.14942528735632185,-0.21839080459770116,-0.2413793103448276,-0.2413793103448276
2016-07-31 00:00:00+00:00,0.19310344827586207,0.1793103448275862,0.19310344827586207,0.15172413793103448,0.4206896551724138,-0.10344827586206896,-0.1793103448275862,-0.041379310344827586,-0.19310344827586207
2016-08-14 00:00:00+00:00,-0.08064516129032258,0.016129032258064516,0.0967741935483871,0.07258064516129033,0.0967741935483871,0.04838709677419355,-0.03225806451612903,-0.08870967741935484,-0.1693548387096774
2016-08-28 00:00:00+00:00,0.3,0.2,0.08,0.15,0.39,0.04,-0.16,0.1,-0.1
2016-09-11 00:00:00+00:00,0.06698564593301436,0.18181818181818182,-0.04784688995215311,0.215311004784689,0.32057416267942584,-0.009569377990430622,-0.18181818181818182,-0.023923444976076555,-0.07177033492822966
2016-09-25 00:00:00+00:00,-0.11475409836065574,-0.07650273224043716,-0.0546448087431694,0.18579234972677597,0.10382513661202186,0.1092896174863388,-0.2568306010928962,-0.08196721311475409,-0.273224043715847
2016-10-09 00:00:00+00:00,0.37333333333333335,0.28444444444444444,0.16,0.3244444444444444,0.3333333333333333,0.18666666666666668,0.2,0.2222222222222222,0.21777777777777776
2016-10-23 00:00:00+00:00,-0.09051724137931035,-0.14655172413793102,-0.11637931034482758,-0.10775862068965517,-0.08189655172413793,-0.1810344827586207,-0.3146551724137931,-0.15517241379310345,-0.27586206896551724
2016-11-06 00:00:00+00:00,0.10377358490566038,-0.02830188679245283,0.05660377358490566,0.018867924528301886,0.08490566037735849,-0.02358490566037736,0.02830188679245283,0.1792452830188679,-0.08962264150943396
2016-11-20 00:00:00+00:00,-0.14285714285714285,0.32936507936507936,-0.16666666666666666,-0.21031746031746032,0.6507936507936508,-0.24206349206349206,-0.34523809523809523,-0.24206349206349206,-0.43253968253968256
2016-12-04 00:00:00+00:00,0.22761194029850745,0.2798507462686567,0.06716417910447761,0.08208955223880597,0.2574626865671642,0.12313432835820895,-0.026119402985074626,0.0,-0.026119402985074626
2016-12-18 00:00:00+00:00,-0.1286549707602339,-0.13450292397660818,-0.14619883040935672,-0.07017543859649122,-0.04093567251461988,-0.0935672514619883,-0.17543859649122806,-0.18128654970760233,-0.1871345029239766
2017-01-01 00:00:00+00:00,0.07874015748031496,0.12598425196850394,0.015748031496062992,0.007874015748031496,0.14960629921259844,-0.11811023622047244,-0.05511811023622047,-0.015748031496062992,-0.015748031496062992
2017-01-15 00:00:00+00:00,0.1702127659574468,0.12340425531914893,0.14468085106382977,0.11914893617021277,0.2765957446808511,0.04680851063829787,-0.18936170212765957,-0.03404255319148936,-0.1595744680851064
2017-01-29 00:00:00+00:00,0.07671957671957672,0.12962962962962962,-0.010582010582010581,-0.0026455026455026454,0.20105820105820105,-0.10317460317460317,-0.08465608465608465,-0.0026455026455026454,-0.10582010582010581
2017-02-12 00:00:00+00:00,0.06405693950177936,-0.2117437722419929,-0.302491103202847,-0.29537366548042704,0.099644128113879,-0.33629893238434166,-0.3505338078291815,0.030249110320284697,-0.3540925266903915
2017-02-26 00:00:00+00:00,0.28180039138943247,0.24853228962818003,-0.14285714285714285,0.27984344422700586,0.015655577299412915,-0.12720156555772993,0.1643835616438356,-0.11937377690802348,0.11350293542074363
2017-03-12 00:00:00+00:00,0.20920502092050208,0.12343096234309624,-0.35355648535564854,-0.3389121338912134,0.19665271966527198,-0.23430962343096234,-0.301255230125523,-0.38493723849372385,-0.0397489539748954
2017-03-26 00:00:00+00:00,0.44191919191919193,0.4823232323232323,0.38636363636363635,0.45707070707070707,0.547979797979798,0.19444444444444445,0.14393939393939395,0.33585858585858586,0.1388888888888889
2017-04-09 00:00:00+00:00,-0.4667609618104668,0.056577086280056574,-0.021216407355021217,0.02263083451202263,0.6152758132956153,-0.4681753889674682,-0.6506364922206507,-0.04101838755304102,-0.5388967468175389
2017-04-23 00:00:00+00:00,-0.047752808988764044,-0.0898876404494382,-0.02247191011235955,0.025280898876404494,0.033707865168539325,-0.17415730337078653,-0.20224719101123595,0.0,-0.14887640449438203
2017-05-07 00:00:00+00:00,0.20041322314049587,0.20867768595041322,0.22933884297520662,0.17355371900826447,0.42768595041322316,0.18181818181818182,0.10743801652892562,0.10743801652892562,0.15082644628099173
2017-05-21 00:00:00+00:00,0.10096153846153846,0.004807692307692308,0.040865384615384616,0.05048076923076923,0.057692307692307696,0.002403846153846154,-0.057692307692307696,-0.052884615384615384,-0.1658653846153846
2017-06-04 00:00:00+00:00,0.25,0.09191176470588236,0.125,0.3014705882352941,0.27941176470588236,-0.014705882352941176,-0.04779411764705882,-0.058823529411764705,-0.058823529411764705
2017-06-18 00:00:00+00:00,0.16447368421052633,-0.19956140350877194,-0.2236842105263158,-0.17763157894736842,-0.039473684210526314,-0.22587719298245615,-0.32456140350877194,-0.16666666666666666,-0.375
2017-07-02 00:00:00+00:00,0.28174097664543524,0.23711252653927814,0.23617834394904458,0.22602972399150742,0.3684076433121019,0.1984288747346072,0.14989384288747346,0.16118895966029723,0.11507430997876858
2017-07-16 00:00:00+00:00,0.28242584354785444,0.27003244041259544,0.2726937197692263,0.26144641504302724,0.42337652246547136,0.21742846597641757,0.14872083762310845,0.16158045028069698,0.12991705355581887
2017-07-30 00:00:00+00:00,0.28752799248717764,0.2765115943075923,0.28927978039442315,0.2583977461532905,0.4361951889041393,0.22831033735461967,0.18480459437983096,0.17842953117098895,0.1605143393773026
2017-08-13 00:00:00+00:00,0.2948336871903751,0.26275654635527246,0.2803963198867657,0.2602972399150743,0.4159235668789809,0.2308563340410474,0.1688428874734607,0.17298301486199574,0.1607926397735315
2017-08-27 00:00:00+00:00,0.2652671755725191,0.2266993820428935,0.24829153035259904,0.2262813522355507,0.4049800072700836,0.1995092693565976,0.1365139949109415,0.1370774263904035,0.12399127589967285
2017-09-10 00:00:00+00:00,0.25810762483765926,0.20777729676824333,0.20933953208229028,0.18756234824672025,0.3932503905588285,0.1785277343823524,0.10596849178414802,0.09572926273786445,0.0921718835287696
2017-09-24 00:00:00+00:00,0.23638637074085653,0.2350109409190372,0.27170990934667083,0.24226320725226633,0.3903719912472648,0.2217567989996874,0.1402938418255705,0.14917161613004062,0.146420756486402
2017-10-08 00:00:00+00:00,0.3471442957847792,0.2972090346712703,0.3304704359085024,0.3243993669975543,0.4591281829952525,0.2983743346281111,0.22867213350597038,0.21588260681916271,0.19226010645950223
2017-10-22 00:00:00+00:00,0.2853365600071704,0.2384900361506976,0.26785874338980015,0.2524573511397927,0.39429655522691287,0.23438200233037554,0.18160497146783783,0.1681007439275791,0.15577664246661288
2017-11-05 00:00:00+00:00,0.3306785600509716,0.2635770694656361,0.3140792407907312,0.28770476685501584,0.4279941650877752,0.2606093123857749,0.22548247011284184,0.23061316879327978,0.19711272446806727
2017-11-19 00:00:00+00:00,0.3375848658625008,0.2762177839298662,0.322688023202162,0.28704436095181596,0.442439522773713,0.27667919056093865,0.21883857359435765,0.20199723156021357,0.20781425087337685
2017-12-03 00:00:00+00:00,0.29405668524770356,0.25266546282484104,0.27667425610426316,0.2674099081416346,0.388034859071995,0.2129857894323624,0.17223836068147916,0.15658318285310513,0.14840229253356363
2017-12-17 00:00:00+00:00,0.2307835281483623,0.2372681838833588,0.26025360373384,0.21599686093098178,0.4159266449134691,0.189087604807732,0.1551360951633555,0.13025071248606004,0.12176283507496592
2017-12-31 00:00:00+00:00,0.30926665807449416,0.2797783219487047,0.3013274906560124,0.2782832839283413,0.41046526614254414,0.2156978992138162,0.19198350302874082,0.1650212656270138,0.1487305065085707
2018-01-14 00:00:00+00:00,0.34904284580310496,0.28760776060992044,0.312971885326097,0.2898414280703698,0.4112901737091802,0.2614129331191966,0.24856473020619888,0.2159273411973196,0.20486976426501263
2018-01-28 00:00:00+00:00,0.3307967615275027,0.2613363911185239,0.30258174363250984,0.2662010493762813,0.4088397790055249,0.2261371138677508,0.19340491330484033,0.18298064560964591,0.18054831648076722
2018-02-11 00:00:00+00:00,0.3359670598709103,0.2634468432376289,0.310093478744714,0.2617219378292158,0.3723755471474145,0.2372208620817568,0.2193411974182061,0.1793159729950293,0.19330068996216337
2018-02-25 00:00:00+00:00,0.3540627910799408,0.2918926816795427,0.3385202637298413,0.30330758131974506,0.4103154165068581,0.27236863733494054,0.25218709477106277,0.23129326246963636,0.2197322521140394
2018-03-11 00:00:00+00:00,0.30717190128996075,0.29139792484576554,0.303421200224341,0.2783931575995513,0.39603196859226025,0.22963404374649468,0.18427509814918677,0.13127453729669097,0.14592680874929895
2018-03-25 00:00:00+00:00,0.31035386631716905,0.2607376895712413,0.309979404605879,0.2677026774012357,0.4164763152967609,0.2143418835424078,0.17977906759033888,0.16060662797228983,0.1490357610934282
2018-04-08 00:00:00+00:00,0.2730089607235575,0.21087011138095638,0.2883343103592664,0.2653881584456913,0.3493007285821958,0.12612009044468636,0.14764257599866007,0.07051335734025627,0.1403567540407001
2018-04-22 00:00:00+00:00,0.35812564539086267,0.29499595322486116,0.3152577377131534,0.3035918617956518,0.42390667299266,0.2569283581256454,0.2196980268482599,0.1675923083363568,0.18422594959671793
2018-05-06 00:00:00+00:00,0.39052631578947367,0.34326987681970883,0.3743784994400896,0.3603135498320269,0.45686450167973125,0.29594624860022395,0.24026875699888017,0.18907054871220605,0.2272788353863382
2018-05-20 00:00:00+00:00,0.3933082808892108,0.3371440213700367,0.3408339747362702,0.3343369402816136,0.42832888124235974,0.25295422646805815,0.2755919771811473,0.20976139810748404,0.2250418798388192
2018-06-03 00:00:00+00:00,0.3675961933050632,0.30467238582846423,0.30385164051355207,0.2943739862818283,0.39382096027201846,0.24153362124557873,0.23361929142321147,0.17634299337541282,0.19221073613038125
2018-06-17 00:00:00+00:00,0.43825462326150083,0.39370319425340056,0.3874496917825666,0.39500229252636404,0.45435325284018546,0.33518009068215393,0.27307809873146877,0.09326761424423048,0.27468286718630597
2018-07-01 00:00:00+00:00,0.34174235952509635,0.2961523039104587,0.3219372722676476,0.3187991422444603,0.3978451507174114,0.2331979288341847,0.21039418399902368,0.13035443435206331,0.19955020136334314
2018-07-15 00:00:00+00:00,0.34444031928717284,0.3081647175298558,0.31758554544892026,0.31399665862261,0.40877730338469154,0.25773466988428934,0.20725821421941712,0.11246210011756698,0.18833921168244538
2018-07-29 00:00:00+00:00,0.26379865378987416,0.2212467076382792,0.2267925080479953,0.23091893473807434,0.3062774363476734,0.16978343576236465,0.1724465905765291,0.09107404155692128,0.08999122036874452
2018-08-12 00:00:00+00:00,0.3480126467931346,0.269873532068654,0.2972157697767454,0.29124725771067234,0.3689669634791586,0.23632081558910828,0.2094463801780875,0.10983675312943605,0.17147373854690928
2018-08-26 00:00:00+00:00,0.3589469110025331,0.3542622759695181,0.317770876832254,0.3285391781751121,0.396476984875624,0.2713272779302816,0.2105754046062045,0.05060889656707401,0.2191179743722907
2018-09-09 00:00:00+00:00,0.4415453870023163,0.39744766400069925,0.39675931995979197,0.3972728464665006,0.4738320003496351,0.3499300729863205,0.3022922949171802,0.25290634150605307,0.30569031073816705
2018-09-23 00:00:00+00:00,0.5370688546816742,0.5102329441191252,0.3282899119884989,0.5146335191743516,0.5235749266570824,0.44265226690977943,0.3012611475390675,0.2581495377350772,0.37500146101429455
2018-10-07 00:00:00+00:00,0.5564827531299138,0.5111960351107661,0.3864970840548556,0.4964023407177405,0.586557791445234,0.37986903126928206,0.3295416094424872,0.2829611273660954,0.3440616229772497
2018-10-21 00:00:00+00:00,0.5331101671437806,0.4991688983285622,0.5097792963339182,0.48359035922061133,0.5720657493766738,0.3279481023178502,0.2951611413796288,0.21442423123095392,0.24511958629605687
2018-11-04 00:00:00+00:00,0.5861496659939037,0.5049123952351835,0.5168428263398173,0.5257895003011342,0.5631301405446162,0.4637742459002073,0.4516645135188565,0.3371829470693436,0.4197167039827871
2018-11-18 00:00:00+00:00,0.46463575307689836,0.41358655483788037,0.4180918409974614,0.4154503679424146,0.4764420450528616,0.3729040136251165,0.31335839840611845,0.24873549921269963,0.29385905716764676
2018-12-02 00:00:00+00:00,0.6338305143029078,0.5810489157299749,0.5951718283221217,0.5967944722646091,0.6262519074125814,0.5865401147671345,0.5401550645833781,0.44383072922263533,0.5909405961873241
2018-12-16 00:00:00+00:00,0.46448615003021954,0.5897206458348051,0.5412568713484719,0.42719968184446483,0.5652074944466684,0.389214632014924,0.39934275764449784,0.4659958189757799,0.3552117591960293
2018-12-30 00:00:00+00:00,0.34488523742495186,0.31058573439430065,0.2894372468472609,0.317520324035506,0.42877251443509234,0.26421533423343196,0.21451265404613484,0.15282525638447617,0.2857142857142857
2019-01-13 00:00:00+00:00,0.36273658547017684,0.34533672661947434,0.2966744370067794,0.36463996236018736,0.354139310079343,0.2717252293676084,0.2393934857460596,0.16705233217134668,0.21350756004191707
2019-01-27 00:00:00+00:00,0.5660612800919521,0.5179168174368362,0.46647847001979525,0.5142557629680083,0.5978241203890935,0.4879845043741087,0.41766352355207426,0.11094112513569315,0.447231327557949
2019-02-10 00:00:00+00:00,0.5531316844145515,0.6184263971150357,0.6410319770809041,0.6240496065606684,0.5696028540760932,0.5429123004810847,0.4103800029343856,0.22451447501525107,0.46489779843859796
2019-02-24 00:00:00+00:00,0.4176129726536635,0.5712456134616944,0.40107274239293456,0.5030123216484064,0.5310329049384643,0.37956705366254007,0.2602786321868717,0.2162383323225684,0.31539982108855147
2019-03-10 00:00:00+00:00,0.4490606018378104,0.38840855622863607,0.41314460665775904,0.45423712835982394,0.4895127179428328,0.4259844827162214,0.3029108227521251,0.15120232308411138,0.31185703278056937
2019-03-24 00:00:00+00:00,0.08834114878705286,0.05923944631601519,0.5823286102035403,0.09022927211886261,0.08834453454317685,0.05746192435092234,0.25174902518438264,0.11863463741373376,0.13872684283884365
2019-04-07 00:00:00+00:00,0.41186150605581884,0.45361824783126853,0.5428601618580416,0.5063156508965938,0.5486665419472853,0.4039400931238048,0.3871254954130983,0.21048820708960395,0.21781547074637622
2019-04-21 00:00:00+00:00,0.4567657682689636,0.46315429499647337,0.4810524290935516,0.5077371919550302,0.49766815568427125,0.40128027016051465,0.28107593989783486,0.05828542116399855,0.3589992946758715
2019-05-05 00:00:00+00:00,0.5495688451793361,0.5222477994511139,0.5526230121313324,0.528422505386143,0.5951558952586139,0.48150485411322225,0.44126760044037316,0.39803096307924085,0.47693045159319214
2019-05-19 00:00:00+00:00,0.5248957596017154,0.4349307938924941,0.4916696902825941,0.50449576991175,0.5677656767050715,0.4571746936234418,0.40525177302855286,0.2810911982044678,0.45030662439552466
2019-06-02 00:00:00+00:00,0.27700590984454165,0.3059745466519546,0.30800515306092974,0.2683288946915385,0.3860867354896852,0.25093442556657675,0.2027689037036181,0.04448558933801653,0.23291893172194267
2019-06-16 00:00:00+00:00,0.4014351403494056,0.4368230679874228,0.4550965783874879,0.4154459331335423,0.4958275188034905,0.3130669960931443,0.22498099951450265,0.0161459643985552,0.2764157585832628
2019-06-30 00:00:00+00:00,0.22476038038355253,0.41206248774710563,0.3688356191974992,0.27592578170109117,0.33719965302488714,0.2085959592975634,0.216770821863729,-0.08485313982935914,0.15738490335991148
2019-07-14 00:00:00+00:00,0.34907934153647996,0.22564182628975127,0.3858129799670183,0.3468350230774485,0.3400093675900899,0.22938398337252758,0.1997492218069691,0.20766288385164078,0.2057649710678077
2019-07-28 00:00:00+00:00,0.38894228902093286,0.3672327080663327,0.30167190958872186,0.33557613887917975,0.40065148161093633,0.28277797196007615,0.23881995417297758,0.1756475979649695,0.2381403161287817
2019-08-11 00:00:00+00:00,0.4579041850587356,0.42997681051764447,0.427472155955221,0.43154341004433144,0.45694708322024297,0.3496135879890862,0.2806546386107262,0.20256750901151854,0.31944345242346756
2019-08-25 00:00:00+00:00,0.26575441827334445,0.10490928912381589,0.10569760724818339,0.10726772847109717,0.1696360706576267,0.12285601358600051,0.14851218526996096,0.1374887615804584,0.18836025486781013
2019-09-08 00:00:00+00:00,0.3322561376662774,0.2641881099075155,0.27701378541993854,0.3359004818856629,0.35540074363414276,0.25311078001046994,0.18361320286178337,0.09432341373709714,0.21952308084672278
2019-09-22 00:00:00+00:00,0.3718091917073038,0.3650075825682658,0.3287020640931339,0.34491453340719147,0.3874223202961591,0.24123161492055709,0.18882562514567308,0.12011635685594331,0.23752659952839755
2019-10-06 00:00:00+00:00,0.43892694759681605,0.4533625071614028,0.41626034594146544,0.3297841217987006,0.4884777600351061,0.27412021404975806,0.22637651303680048,0.20917086192815437,0.2627686287894487
2019-10-20 00:00:00+00:00,0.43843905681575973,0.4380850195262403,0.3473358693963664,0.41228003627075904,0.48571387284281103,0.2531077610031538,0.30477552952056847,0.18261098888395164,0.3006101724306105
2019-11-03 00:00:00+00:00,0.35053246646366554,0.3237824047403506,0.29923792280470746,0.3169582750390914,0.4076108962225331,0.21860258414945272,0.17946835651386717,0.12256768990206568,0.17706855402847502
2019-11-17 00:00:00+00:00,0.36086590284959014,0.3398963162832743,0.3108525486060224,0.339608686421816,0.407708480287082,0.23007307168147048,0.22989159093555037,0.17158833318495284,0.22190301395004827
2019-12-01 00:00:00+00:00,0.32175616405571195,0.2386695316930537,0.22943190272784503,0.24359661399665977,0.32272389088619846,0.14873857327929324,0.16050998163400154,0.14669125872124786,0.18591020951806164
2019-12-15 00:00:00+00:00,0.5217691553171867,-0.08432606155330383,0.35343372778549154,0.4005128708893721,0.21431639940590255,0.3349920752797111,-0.07932051204982678,-0.11311456902277423,0.11664953675941253
